Id,Ordinal,Level,IsStock,ManufacturerID,MassDiff,Price,FrontBrakeSize,FrontBrakeSizeMM,FrontBrakeRotorThicknessMM,FrontBrakeDrumDepthMM,FrontBrakeNonSpinningMass,FrontBrakeTypeID,FrontCaliperPistons,RearBrakeSize,RearBrakeSizeMM,RearBrakeRotorThicknessMM,RearBrakeDrumDepthMM,RearBrakeNonSpinningMass,RearBrakeTypeID,RearCaliperPistons,GameFrictionScaleBraking,BrakeTorqueSlider,BrakeBiasSlider,BiasHandbrake,ReleasePointABS,FrontBrakeTorqueClamp,RearBrakeTorqueClamp,DamageModDefID,RequiresGraphics,BrakesProfileID
3126003,3126,3,0,167,-5.0,1950,10,278.8,25.0,25.0,4.0,5,6,10,278.8,25.0,25.0,4.0,5,4,1.35,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3128000,3128,2,1,0,0.0,0,12,305.0,32.0,50.0,4.0,4,6,12,305.0,32.0,50.0,4.0,4,6,1.195,0.5,0.5,1.0,0.71,250.0,250.0,7,1,26
3128003,3128,3,0,167,-2.0,1950,14,355.8,32.0,50.0,4.0,5,6,14,355.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3129000,3129,1,1,0,0.0,0,12,312.0,32.0,50.0,5.0,4,4,11,300.0,32.0,50.0,4.0,4,2,1.145,0.5,0.5,1.0,0.71,250.0,250.0,7,1,14
3129002,3129,2,0,237,-2.0,1300,13,337.4,32.0,50.0,4.0,4,4,12,325.4,32.0,50.0,4.0,4,2,1.195,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3129003,3129,3,0,237,-4.0,1950,14,362.8,32.0,50.0,4.0,5,6,13,350.8,32.0,50.0,4.0,5,4,1.375,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3131000,3131,1,1,0,0.0,0,13,335.0,32.0,50.0,5.0,2,4,10,259.0,28.0,35.0,4.0,2,2,1.02,0.5,0.5,1.0,0.71,250.0,250.0,7,1,23
3131002,3131,2,0,418,-2.0,1300,14,360.4,32.0,50.0,4.0,4,4,11,284.4,28.0,35.0,4.0,4,2,1.195,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3131003,3131,3,0,418,-4.0,1950,15,385.8,32.0,50.0,4.0,5,6,12,309.8,28.0,35.0,4.0,5,4,1.375,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3132000,3132,2,1,0,0.0,0,13,355.0,35.0,65.0,4.0,4,6,13,355.0,35.0,65.0,4.0,4,6,1.215,0.5,0.5,1.0,0.71,250.0,250.0,7,1,29
3132003,3132,3,0,418,-2.0,1950,15,405.8,35.0,65.0,4.0,5,6,15,405.8,35.0,65.0,4.0,5,4,1.39,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3134000,3134,1,1,0,0.0,0,13,355.0,35.0,65.0,5.0,2,4,11,290.0,28.0,35.0,4.0,2,2,1.03,0.5,0.5,1.0,0.71,250.0,250.0,7,1,14
3134002,3134,2,0,237,-2.0,1300,14,380.4,35.0,65.0,4.0,4,4,12,315.4,28.0,35.0,4.0,4,2,1.205,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3134003,3134,3,0,237,-4.0,1950,15,405.8,35.0,65.0,4.0,5,6,13,340.8,28.0,35.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3136000,3136,1,1,0,0.0,0,13,350.0,35.0,65.0,5.0,2,2,12,325.0,32.0,50.0,4.0,2,2,1.02,0.5,0.5,1.0,0.71,250.0,250.0,7,1,27
3136002,3136,2,0,194,-2.0,1300,14,375.4,35.0,65.0,4.0,4,4,13,350.4,32.0,50.0,4.0,4,2,1.195,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3136003,3136,3,0,194,-4.0,1950,15,400.8,35.0,65.0,4.0,5,6,14,375.8,32.0,50.0,4.0,5,4,1.385,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3140000,3140,3,1,0,0.0,0,15,390.0,35.0,65.0,4.0,5,6,15,390.0,35.0,65.0,4.0,5,6,1.42,0.5,0.5,1.0,0.71,262.5,262.5,7,1,15
3141000,3141,3,1,0,0.0,0,14,380.0,35.0,65.0,4.0,5,6,14,380.0,35.0,65.0,4.0,5,4,1.35,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3149000,3149,2,1,0,0.0,0,15,390.0,35.0,65.0,4.0,2,6,14,365.0,35.0,65.0,4.0,2,4,1.085,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3149003,3149,3,0,35,-2.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,381.0,35.0,65.0,4.0,5,4,1.405,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3151000,3151,2,1,0,0.0,0,13,355.0,35.0,65.0,4.0,3,6,13,355.0,35.0,65.0,4.0,3,4,1.02,0.5,0.5,1.0,0.71,225.0,225.0,7,1,31
3151003,3151,3,0,167,-2.0,1950,15,405.8,35.0,65.0,4.0,5,6,15,405.8,35.0,65.0,4.0,5,4,1.26,0.5,0.5,1.0,0.71,225.0,225.0,7,1,15
3153000,3153,3,1,0,0.0,0,15,390.0,35.0,65.0,4.0,5,6,14,380.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,3
3154000,3154,3,1,0,0.0,0,15,390.0,35.0,65.0,4.0,5,6,14,380.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,3
3156000,3156,2,1,0,0.0,0,15,390.0,35.0,65.0,4.0,5,6,15,390.0,35.0,65.0,4.0,5,4,1.325,0.5,0.5,1.0,0.71,250.0,250.0,7,1,3
3156003,3156,3,0,193,-2.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,381.0,35.0,65.0,4.0,5,4,1.41,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3164000,3164,1,1,0,0.0,0,13,350.0,35.0,65.0,5.0,2,4,12,325.0,32.0,50.0,4.0,2,2,1.035,0.5,0.5,1.0,0.71,250.0,250.0,7,1,27
3164002,3164,2,0,220,-2.0,1300,14,375.4,35.0,65.0,4.0,4,4,13,350.4,32.0,50.0,4.0,4,2,1.205,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3164003,3164,3,0,220,-4.0,1950,15,400.8,35.0,65.0,4.0,5,6,14,375.8,32.0,50.0,4.0,5,4,1.385,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3167000,3167,0,1,0,0.0,0,9,247.0,25.0,25.0,5.0,2,4,9,247.0,25.0,25.0,4.0,2,4,0.995,0.5,0.5,1.0,0.71,250.0,250.0,7,1,20
3167001,3167,1,0,167,-2.0,650,9,247.0,25.0,25.0,5.0,2,4,9,247.0,25.0,25.0,4.0,2,4,1.02,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
3167002,3167,2,0,167,-4.0,1300,10,272.4,25.0,25.0,4.0,4,4,10,272.4,25.0,25.0,4.0,4,4,1.19,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3167003,3167,3,0,167,-5.0,1950,11,297.8,25.0,25.0,4.0,5,6,11,297.8,25.0,25.0,4.0,5,4,1.36,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3168000,3168,3,1,0,0.0,0,16,420.0,36.0,65.0,4.0,5,8,15,400.0,35.0,65.0,4.0,5,4,1.365,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3170000,3170,2,1,0,0.0,0,10,279.0,28.0,35.0,4.0,4,4,10,279.0,28.0,35.0,4.0,4,4,1.175,0.5,0.5,1.0,0.71,250.0,250.0,7,1,3
3170003,3170,3,0,167,-2.0,1950,12,329.8,28.0,35.0,4.0,5,6,12,329.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3173000,3173,1,1,0,0.0,0,14,370.0,35.0,65.0,5.0,2,4,13,345.0,32.0,50.0,4.0,2,2,1.035,0.5,0.5,1.0,0.71,250.0,250.0,7,1,7
3173002,3173,2,0,118,-2.0,1300,15,395.4,35.0,65.0,4.0,4,4,14,370.4,32.0,50.0,4.0,4,2,1.215,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3173003,3173,3,0,118,-4.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,395.8,32.0,50.0,4.0,5,4,1.395,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3174000,3174,1,1,0,0.0,0,13,332.0,32.0,50.0,5.0,2,4,13,332.0,32.0,50.0,4.0,2,2,1.03,0.5,0.5,1.0,0.71,250.0,250.0,7,1,28
3174002,3174,2,0,167,-2.0,1300,14,357.4,32.0,50.0,4.0,4,4,14,357.4,32.0,50.0,4.0,4,2,1.205,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3174003,3174,3,0,167,-4.0,1950,15,382.8,32.0,50.0,4.0,5,6,15,382.8,32.0,50.0,4.0,5,4,1.39,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3176000,3176,1,1,0,0.0,0,11,284.0,28.0,35.0,5.0,2,4,10,259.0,28.0,35.0,4.0,2,2,1.015,0.5,0.5,1.0,0.71,250.0,250.0,7,1,2
3176002,3176,2,0,25,-2.0,1300,12,309.4,28.0,35.0,4.0,4,4,11,284.4,28.0,35.0,4.0,4,2,1.185,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3176003,3176,3,0,25,-4.0,1950,13,334.8,28.0,35.0,4.0,5,6,12,309.8,28.0,35.0,4.0,5,4,1.365,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3180000,3180,0,1,0,0.0,0,9,247.0,25.0,25.0,5.0,2,2,7,180.0,15.0,35.0,4.0,1,0,0.94,0.5,0.5,1.0,0.71,250.0,250.0,7,1,13
3180001,3180,1,0,239,-2.0,650,9,247.0,25.0,25.0,5.0,2,2,7,180.0,15.0,35.0,4.0,1,0,0.965,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
3180002,3180,2,0,239,-4.0,1300,10,272.4,25.0,25.0,4.0,4,4,8,205.4,15.0,35.0,4.0,4,2,1.16,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3180003,3180,3,0,239,-5.0,1950,11,297.8,25.0,25.0,4.0,5,6,9,230.8,15.0,35.0,4.0,5,4,1.345,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3183000,3183,2,1,0,0.0,0,10,260.0,28.0,35.0,4.0,4,4,10,260.0,28.0,35.0,4.0,4,2,1.155,0.5,0.5,1.0,0.71,250.0,250.0,7,1,22
3183003,3183,3,0,167,-2.0,1950,12,310.8,28.0,35.0,4.0,5,6,12,310.8,28.0,35.0,4.0,5,4,1.36,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3184000,3184,2,1,0,0.0,0,10,265.0,28.0,35.0,4.0,4,4,10,265.0,28.0,35.0,4.0,2,2,1.1,0.5,0.5,1.0,0.71,250.0,250.0,7,1,22
3184003,3184,3,0,167,-2.0,1950,12,315.8,28.0,35.0,4.0,5,6,12,315.8,28.0,35.0,4.0,5,4,1.36,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3185000,3185,3,1,0,0.0,0,16,410.0,35.0,65.0,4.0,5,6,14,360.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,25
3187000,3187,3,1,0,0.0,0,12,320.0,32.0,50.0,4.0,4,6,12,320.0,32.0,50.0,4.0,4,6,1.23,0.5,0.5,1.0,0.71,250.0,250.0,7,1,26
3188000,3188,1,1,0,0.0,0,11,304.0,32.0,50.0,5.0,3,4,12,309.0,32.0,50.0,4.0,3,4,1.09,0.5,0.5,1.0,0.71,250.0,250.0,7,1,22
3188002,3188,2,0,238,-2.0,1300,12,329.4,32.0,50.0,4.0,4,4,13,334.4,32.0,50.0,4.0,4,4,1.21,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3188003,3188,3,0,238,-4.0,1950,13,354.8,32.0,50.0,4.0,5,6,14,359.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3189000,3189,2,1,0,0.0,0,16,412.0,35.0,65.0,4.0,3,6,14,380.0,35.0,65.0,4.0,3,4,1.145,0.5,0.5,1.0,0.71,250.0,250.0,7,1,28
3189003,3189,3,0,0,-2.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,381.0,35.0,65.0,4.0,5,4,1.405,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3191000,3191,0,1,0,0.0,0,11,300.0,32.0,50.0,5.0,2,4,11,280.0,28.0,35.0,4.0,2,2,0.99,0.5,0.5,1.0,0.71,250.0,250.0,7,1,2
3191001,3191,1,0,54,-2.0,650,11,300.0,32.0,50.0,5.0,2,4,11,280.0,28.0,35.0,4.0,2,2,1.015,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
3191002,3191,2,0,54,-4.0,1300,12,325.4,32.0,50.0,4.0,4,4,12,305.4,28.0,35.0,4.0,4,2,1.195,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3191003,3191,3,0,54,-5.0,1950,13,350.8,32.0,50.0,4.0,5,6,13,330.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3194000,3194,3,1,0,0.0,0,14,380.0,35.0,65.0,4.0,5,8,14,356.0,35.0,65.0,4.0,5,6,1.345,0.5,0.5,1.0,0.71,250.0,250.0,7,1,3
3196000,3196,3,1,0,0.0,0,15,390.0,35.0,65.0,4.0,5,6,13,355.0,35.0,65.0,4.0,5,4,1.35,0.5,0.5,1.0,0.71,250.0,250.0,7,1,3
3206000,3206,0,1,0,0.0,0,11,287.0,28.0,35.0,5.0,2,2,10,254.0,28.0,35.0,4.0,1,2,0.955,0.5,0.5,1.0,0.71,250.0,250.0,7,1,16
3206001,3206,1,0,610,-2.0,650,11,287.0,28.0,35.0,5.0,2,2,10,254.0,28.0,35.0,4.0,1,2,0.98,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
3206002,3206,2,0,610,-4.0,1300,12,312.4,28.0,35.0,4.0,4,4,11,279.4,28.0,35.0,4.0,4,2,1.175,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3206003,3206,3,0,610,-5.0,1950,13,337.8,28.0,35.0,4.0,5,6,12,304.8,28.0,35.0,4.0,5,4,1.365,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3211000,3211,3,1,0,0.0,0,14,380.0,35.0,65.0,4.0,5,6,14,360.0,35.0,65.0,4.0,5,4,1.35,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3212000,3212,3,1,0,0.0,0,15,395.0,35.0,65.0,4.0,5,6,14,380.0,35.0,65.0,4.0,5,6,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,3
3217000,3217,3,1,0,0.0,0,14,380.0,35.0,65.0,4.0,5,6,14,356.0,35.0,65.0,4.0,5,4,1.345,0.5,0.5,1.0,0.71,250.0,250.0,7,1,3
3225000,3225,3,1,0,0.0,0,15,391.0,35.0,65.0,4.0,5,6,14,361.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,25
3226000,3226,3,1,0,0.0,0,15,398.0,35.0,65.0,4.0,5,6,14,360.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3227000,3227,3,1,0,0.0,0,15,398.0,35.0,65.0,4.0,5,6,14,360.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,3
3228000,3228,1,1,0,0.0,0,11,295.0,28.0,35.0,5.0,2,4,10,270.0,28.0,35.0,4.0,2,2,1.015,0.5,0.5,1.0,0.71,250.0,250.0,7,1,13
3228002,3228,2,0,167,-2.0,1300,12,320.4,28.0,35.0,4.0,4,4,11,295.4,28.0,35.0,4.0,4,2,1.19,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3228003,3228,3,0,167,-4.0,1950,13,345.8,28.0,35.0,4.0,5,6,12,320.8,28.0,35.0,4.0,5,4,1.365,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3232000,3232,2,1,0,0.0,0,11,298.0,28.0,35.0,4.0,4,6,11,298.0,28.0,35.0,4.0,4,4,1.07,0.5,0.5,1.0,0.71,225.0,225.0,7,1,31
3232003,3232,3,0,0,-2.0,1950,13,348.8,28.0,35.0,4.0,5,6,13,348.8,28.0,35.0,4.0,5,4,1.24,0.5,0.5,1.0,0.71,225.0,225.0,7,1,15
3247000,3247,2,1,0,0.0,0,13,355.0,35.0,65.0,4.0,3,6,12,330.0,32.0,50.0,4.0,3,4,1.015,0.5,0.5,1.0,0.71,225.0,225.0,7,1,31
3247003,3247,3,0,0,-2.0,1950,15,405.8,35.0,65.0,4.0,5,6,14,380.8,32.0,50.0,4.0,5,4,1.255,0.5,0.5,1.0,0.71,225.0,225.0,7,1,15
3249000,3249,2,1,0,0.0,0,13,353.0,35.0,65.0,4.0,3,6,12,328.0,32.0,50.0,4.0,3,4,1.01,0.5,0.5,1.0,0.71,225.0,225.0,7,1,31
3249003,3249,3,0,0,-2.0,1950,15,403.8,35.0,65.0,4.0,5,6,14,378.8,32.0,50.0,4.0,5,4,1.255,0.5,0.5,1.0,0.71,225.0,225.0,7,1,15
3250000,3250,2,1,0,0.0,0,15,390.0,35.0,65.0,4.0,3,6,14,360.0,35.0,65.0,4.0,3,4,1.135,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
3250003,3250,3,0,0,-2.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,381.0,35.0,65.0,4.0,5,4,1.405,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3255000,3255,1,1,0,0.0,0,12,330.0,32.0,50.0,5.0,2,2,13,345.0,32.0,50.0,4.0,2,2,1.02,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3255002,3255,2,0,0,-2.0,1300,13,355.4,32.0,50.0,4.0,4,4,14,370.4,32.0,50.0,4.0,4,2,1.195,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3255003,3255,3,0,0,-4.0,1950,14,380.8,32.0,50.0,4.0,5,6,15,395.8,32.0,50.0,4.0,5,4,1.39,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3257000,3257,0,1,0,0.0,0,10,257.0,28.0,35.0,5.0,2,2,10,258.0,28.0,35.0,4.0,2,2,0.975,0.5,0.5,1.0,0.71,250.0,250.0,7,1,20
3257001,3257,1,0,206,-2.0,650,10,257.0,28.0,35.0,5.0,2,2,10,258.0,28.0,35.0,4.0,2,2,1.0,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
3257002,3257,2,0,206,-4.0,1300,11,282.4,28.0,35.0,4.0,4,4,11,283.4,28.0,35.0,4.0,4,2,1.17,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3257003,3257,3,0,206,-5.0,1950,12,307.8,28.0,35.0,4.0,5,6,12,308.8,28.0,35.0,4.0,5,4,1.36,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3261000,3261,0,1,0,0.0,0,7,200.0,25.0,35.0,5.0,1,2,7,180.0,15.0,35.0,4.0,1,2,0.905,0.5,0.5,1.0,0.71,250.0,250.0,7,1,10
3261001,3261,1,0,237,-2.0,650,7,200.0,25.0,35.0,5.0,1,2,7,180.0,15.0,35.0,4.0,1,2,0.93,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
3261002,3261,2,0,237,-4.0,1300,8,225.4,25.0,35.0,4.0,4,4,8,205.4,15.0,35.0,4.0,4,2,1.15,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3261003,3261,3,0,237,-5.0,1950,9,250.8,25.0,35.0,4.0,5,6,9,230.8,15.0,35.0,4.0,5,4,1.335,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3271000,3271,1,1,0,0.0,0,13,355.0,35.0,65.0,5.0,3,4,12,310.0,32.0,50.0,4.0,3,4,1.095,0.5,0.5,1.0,0.71,250.0,250.0,7,1,2
3271002,3271,2,0,0,-2.0,1300,14,380.4,35.0,65.0,4.0,4,4,13,335.4,32.0,50.0,4.0,4,4,1.22,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3271003,3271,3,0,0,-4.0,1950,15,405.8,35.0,65.0,4.0,5,6,14,360.8,32.0,50.0,4.0,5,4,1.385,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3276000,3276,2,1,0,0.0,0,15,381.0,35.0,65.0,4.0,3,6,15,381.0,35.0,65.0,4.0,3,6,1.145,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3276003,3276,3,0,69,-2.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,381.0,35.0,65.0,4.0,5,4,1.4,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3277000,3277,2,1,0,0.0,0,16,420.0,36.0,65.0,4.0,2,6,14,370.0,35.0,65.0,4.0,2,4,1.09,0.5,0.5,1.0,0.71,250.0,250.0,7,1,19
3277003,3277,3,0,167,-2.0,1950,15,381.0,36.0,65.0,4.0,5,6,15,381.0,35.0,65.0,4.0,5,4,1.41,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3279000,3279,0,1,0,0.0,0,12,328.0,32.0,50.0,5.0,2,6,12,328.0,32.0,50.0,4.0,2,6,1.025,0.5,0.5,1.0,0.71,250.0,250.0,7,1,19
3279001,3279,3,0,0,-5.0,1950,14,378.8,32.0,50.0,4.0,5,6,14,378.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3286000,3286,2,1,0,0.0,0,14,370.0,35.0,65.0,4.0,3,8,12,310.0,32.0,50.0,4.0,2,2,1.1,0.5,0.5,1.0,0.71,250.0,250.0,7,1,7
3286003,3286,3,0,121,-2.0,1950,15,381.0,35.0,65.0,4.0,5,6,14,360.8,32.0,50.0,4.0,5,4,1.39,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3287000,3287,2,1,0,0.0,0,12,330.0,32.0,50.0,4.0,3,4,12,330.0,32.0,50.0,4.0,3,4,1.115,0.5,0.5,1.0,0.71,250.0,250.0,7,1,2
3287003,3287,3,0,220,-2.0,1950,14,380.8,32.0,50.0,4.0,5,6,14,380.8,32.0,50.0,4.0,5,4,1.39,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3289000,3289,3,1,0,0.0,0,15,400.0,35.0,65.0,4.0,5,6,14,380.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3293000,3293,2,1,0,0.0,0,12,330.0,32.0,50.0,4.0,3,4,11,300.0,32.0,50.0,4.0,3,4,1.11,0.5,0.5,1.0,0.71,250.0,250.0,7,1,2
3293003,3293,3,0,220,-2.0,1950,14,380.8,32.0,50.0,4.0,5,6,13,350.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3311000,3311,3,1,0,0.0,0,15,398.0,35.0,65.0,4.0,5,6,14,380.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3312000,3312,3,1,0,0.0,0,15,399.0,35.0,65.0,4.0,5,6,14,361.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3315000,3315,3,1,0,0.0,0,15,397.0,35.0,65.0,4.0,5,6,14,380.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3364000,3364,3,1,0,0.0,0,15,395.0,35.0,65.0,4.0,5,6,14,360.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3366000,3366,3,1,0,0.0,0,16,408.0,35.0,65.0,4.0,5,6,16,408.0,35.0,65.0,4.0,5,6,1.16,0.5,0.5,1.0,0.71,212.5,212.5,7,1,15
3369000,3369,1,1,0,0.0,0,13,345.0,32.0,50.0,5.0,2,4,13,350.0,35.0,65.0,4.0,2,4,1.045,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3369002,3369,2,0,35,-2.0,1300,14,370.4,32.0,50.0,4.0,4,4,14,375.4,35.0,65.0,4.0,4,4,1.22,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3369003,3369,3,0,35,-4.0,1950,15,395.8,32.0,50.0,4.0,5,6,15,400.8,35.0,65.0,4.0,5,4,1.39,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3370000,3370,3,1,0,0.0,0,13,340.0,32.0,50.0,4.0,4,6,10,276.0,28.0,35.0,4.0,4,4,1.22,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3371000,3371,3,1,0,0.0,0,14,380.0,35.0,65.0,4.0,5,6,14,356.0,35.0,65.0,4.0,5,4,1.345,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3395000,3395,0,1,0,0.0,0,10,261.0,28.0,35.0,5.0,2,2,10,261.0,28.0,35.0,4.0,2,2,0.975,0.5,0.5,1.0,0.71,250.0,250.0,7,1,21
3395001,3395,1,0,237,-2.0,650,10,261.0,28.0,35.0,5.0,2,2,10,261.0,28.0,35.0,4.0,2,2,1.0,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
3395002,3395,2,0,237,-4.0,1300,11,286.4,28.0,35.0,4.0,4,4,11,286.4,28.0,35.0,4.0,4,2,1.17,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3395003,3395,3,0,237,-5.0,1950,12,311.8,28.0,35.0,4.0,5,6,12,311.8,28.0,35.0,4.0,5,4,1.36,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3400000,3400,2,1,0,0.0,0,13,355.0,35.0,65.0,4.0,3,6,13,355.0,35.0,65.0,4.0,3,4,1.02,0.5,0.5,1.0,0.71,225.0,225.0,7,1,1
3400003,3400,3,0,0,-2.0,1950,15,405.8,35.0,65.0,4.0,5,6,15,405.8,35.0,65.0,4.0,5,4,1.26,0.5,0.5,1.0,0.71,225.0,225.0,7,1,15
3402000,3402,1,1,0,0.0,0,13,348.0,32.0,50.0,5.0,2,4,13,345.0,32.0,50.0,4.0,2,2,1.035,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3402002,3402,2,0,255,-2.0,1300,14,373.4,32.0,50.0,4.0,4,4,14,370.4,32.0,50.0,4.0,4,2,1.21,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
3402003,3402,3,0,255,-4.0,1950,15,398.8,32.0,50.0,4.0,5,6,15,395.8,32.0,50.0,4.0,5,4,1.39,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3404000,3404,2,1,0,0.0,0,12,330.0,32.0,50.0,4.0,4,6,12,305.0,32.0,50.0,4.0,4,6,1.2,0.5,0.5,1.0,0.71,250.0,250.0,7,1,26
3404003,3404,3,0,167,-2.0,1950,14,380.8,32.0,50.0,4.0,5,6,14,355.8,32.0,50.0,4.0,5,4,1.385,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3411000,3411,2,1,0,0.0,0,12,330.0,32.0,50.0,4.0,4,6,12,330.0,32.0,50.0,4.0,4,4,1.2,0.5,0.5,1.0,0.71,250.0,250.0,7,1,31
3411003,3411,3,0,0,-2.0,1950,14,380.8,32.0,50.0,4.0,5,6,14,380.8,32.0,50.0,4.0,5,4,1.39,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
3412000,3412,1,1,0,0.0,0,13,340.0,32.0,50.0,5.0,3,6,12,326.0,32.0,50.0,4.0,3,2,1.09,0.5,0.5,1.0,0.71,250.0,250.0,7,1,23
